"Series,""Date"",""Value"""
"Y for Smartbrick 141431,""2022-03-09 21:37:31"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-09 21:47:30"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-09 21:57:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 22:07:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 22:17:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 22:27:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 22:37:31"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 22:47:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 22:57:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 23:07:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 23:17:31"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 23:27:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 23:37:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 23:47:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-09 23:57:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-10 00:07:30"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 00:17:30"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-10 00:27:30"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 00:37:30"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 00:47:30"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 00:57:30"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 01:07:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-10 01:17:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-10 01:27:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-10 01:37:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-10 01:47:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 01:57:30"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 02:07:30"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 02:17:30"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 02:27:29"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 02:37:30"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-10 02:47:29"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-10 02:57:29"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-10 03:07:29"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-10 03:17:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 03:27:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-10 03:37:30"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 03:47:29"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 03:57:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-10 04:07:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 04:17:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-10 04:27:29"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-10 04:37:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-10 04:47:30"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-10 04:57:29"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-10 05:07:30"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-10 05:17:30"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-10 05:27:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-10 05:37:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-10 05:47:29"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-10 05:57:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-10 06:07:29"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-10 06:17:30"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-10 06:27:29"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-10 06:37:30"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-10 06:47:31"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-10 06:57:29"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 07:07:29"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-10 07:17:30"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-10 07:27:29"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-10 07:37:30"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 07:47:29"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-10 07:57:29"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-10 08:07:29"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-10 08:17:30"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-10 08:27:29"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-10 08:37:30"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-10 08:47:29"",""-1.56860352"""
"Y for Smartbrick 141431,""2022-03-10 08:57:29"",""-1.56860352"""
"Y for Smartbrick 141431,""2022-03-10 09:07:29"",""-1.5625"""
"Y for Smartbrick 141431,""2022-03-10 09:17:30"",""-1.5625"""
"Y for Smartbrick 141431,""2022-03-10 09:27:29"",""-1.55639648"""
"Y for Smartbrick 141431,""2022-03-10 09:37:30"",""-1.55029297"""
"Y for Smartbrick 141431,""2022-03-10 09:47:29"",""-1.55029297"""
"Y for Smartbrick 141431,""2022-03-10 09:57:29"",""-1.54418945"""
"Y for Smartbrick 141431,""2022-03-10 10:07:29"",""-1.55029297"""
"Y for Smartbrick 141431,""2022-03-10 10:17:30"",""-1.54418945"""
"Y for Smartbrick 141431,""2022-03-10 10:27:29"",""-1.54418945"""
"Y for Smartbrick 141431,""2022-03-10 10:37:30"",""-1.54418945"""
"Y for Smartbrick 141431,""2022-03-10 10:47:29"",""-1.55029297"""
"Y for Smartbrick 141431,""2022-03-10 10:57:29"",""-1.55639648"""
"Y for Smartbrick 141431,""2022-03-10 11:07:29"",""-1.55639648"""
"Y for Smartbrick 141431,""2022-03-10 11:17:29"",""-1.5625"""
"Y for Smartbrick 141431,""2022-03-10 11:27:29"",""-1.55639648"""
"Y for Smartbrick 141431,""2022-03-10 11:37:30"",""-1.55639648"""
"Y for Smartbrick 141431,""2022-03-10 11:47:29"",""-1.5625"""
"Y for Smartbrick 141431,""2022-03-10 11:57:29"",""-1.56860352"""
"Y for Smartbrick 141431,""2022-03-10 12:07:29"",""-1.56860352"""
"Y for Smartbrick 141431,""2022-03-10 12:17:29"",""-1.5625"""
"Y for Smartbrick 141431,""2022-03-10 12:27:29"",""-1.56860352"""
"Y for Smartbrick 141431,""2022-03-10 12:37:30"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-10 12:47:29"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-10 12:57:29"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-10 13:07:29"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-10 13:17:29"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-10 13:27:29"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-10 13:37:29"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-10 13:47:29"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-10 13:57:29"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-10 14:07:29"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-10 14:17:29"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-10 14:27:29"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-10 14:37:29"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-10 14:47:29"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-10 14:57:29"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 15:07:29"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-10 15:17:32"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 15:27:29"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 15:37:29"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 15:47:31"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-10 15:57:29"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-10 16:07:29"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-10 16:17:30"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-10 16:27:29"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-10 16:37:29"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-10 16:47:29"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-10 16:57:29"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-10 17:07:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-10 17:17:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-10 17:27:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-10 17:37:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-10 17:47:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-10 17:57:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-10 18:07:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-10 18:17:29"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-10 18:27:29"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-10 18:37:29"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-10 18:47:29"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-10 18:57:29"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-10 19:07:29"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-10 19:17:30"",""-1.64794922"""
"Y for Smartbrick 141431,""2022-03-10 19:27:29"",""-1.64794922"""
"Y for Smartbrick 141431,""2022-03-10 19:37:29"",""-1.64794922"""
"Y for Smartbrick 141431,""2022-03-10 19:47:29"",""-1.64794922"""
"Y for Smartbrick 141431,""2022-03-10 19:57:29"",""-1.64794922"""
"Y for Smartbrick 141431,""2022-03-10 20:07:29"",""-1.64794922"""
"Y for Smartbrick 141431,""2022-03-10 20:17:31"",""-1.64794922"""
"Y for Smartbrick 141431,""2022-03-10 20:27:29"",""-1.64794922"""
"Y for Smartbrick 141431,""2022-03-10 20:37:29"",""-1.64794922"""
"Y for Smartbrick 141431,""2022-03-10 20:47:29"",""-1.64794922"""
"Y for Smartbrick 141431,""2022-03-10 20:57:29"",""-1.64794922"""
"Y for Smartbrick 141431,""2022-03-10 21:07:29"",""-1.64794922"""
"Y for Smartbrick 141431,""2022-03-10 21:17:29"",""-1.64794922"""
"Y for Smartbrick 141431,""2022-03-10 21:27:29"",""-1.6418457"""
"Y for Smartbrick 141431,""2022-03-10 21:37:29"",""-1.6418457"""
"Y for Smartbrick 141431,""2022-03-10 21:47:29"",""-1.64794922"""
"Y for Smartbrick 141431,""2022-03-10 22:07:29"",""-1.6418457"""
"Y for Smartbrick 141431,""2022-03-10 22:17:29"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-10 22:27:29"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-10 22:37:31"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-10 22:47:29"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-10 22:57:29"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-10 23:07:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-10 23:17:29"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-10 23:27:29"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-10 23:37:29"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-10 23:47:29"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-10 23:57:29"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 00:07:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-11 00:17:29"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 00:27:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-11 00:37:31"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 00:47:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-11 00:57:29"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-11 01:07:29"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-11 01:17:29"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-11 01:27:29"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-11 01:37:29"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-11 01:47:29"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-11 01:57:29"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-11 03:38:08"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-11 03:47:59"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-11 03:57:58"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-11 05:38:31"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-11 05:48:28"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-11 05:58:29"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-11 06:08:28"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-11 06:18:28"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-11 06:28:28"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-11 06:38:29"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-11 06:48:28"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-11 06:58:28"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-11 07:08:28"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-11 07:18:28"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-11 07:28:28"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-11 07:38:28"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-11 07:48:28"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-11 07:58:28"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-11 08:08:28"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-11 08:18:28"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-11 08:28:28"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-11 08:38:28"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-11 08:48:28"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-11 08:58:28"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-11 09:08:28"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-11 09:18:28"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-11 09:28:28"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-11 09:38:28"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-11 09:48:28"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-11 09:58:28"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-11 10:08:28"",""-1.56860352"""
"Y for Smartbrick 141431,""2022-03-11 10:18:28"",""-1.56860352"""
"Y for Smartbrick 141431,""2022-03-11 10:28:28"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-11 10:38:29"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-11 10:48:28"",""-1.56860352"""
"Y for Smartbrick 141431,""2022-03-11 10:58:28"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-11 11:08:28"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-11 11:18:28"",""-1.57470703"""
"Y for Smartbrick 141431,""2022-03-11 11:28:28"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-11 11:38:28"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-11 11:48:28"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-11 11:58:28"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-11 12:08:28"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-11 12:18:29"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-11 12:28:28"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-11 12:38:28"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-11 12:48:28"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-11 12:58:28"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-11 13:08:28"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-11 13:18:29"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-11 13:28:28"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-11 13:38:28"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-11 13:48:28"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-11 13:58:28"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-11 14:08:28"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-11 14:18:28"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-11 14:28:28"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-11 14:38:28"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-11 14:48:28"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-11 14:58:28"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-11 15:08:28"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-11 15:18:28"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-11 15:28:28"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-11 15:38:28"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-11 15:48:28"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-11 15:58:28"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-11 16:08:28"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-11 16:18:28"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-11 16:28:28"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-11 16:38:27"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-11 16:48:27"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-11 16:58:27"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-11 17:08:27"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-11 17:18:28"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-11 17:28:27"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-11 17:38:27"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 17:48:27"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 17:58:27"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-11 18:08:27"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 18:18:28"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 18:28:27"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 18:38:27"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 18:48:28"",""-1.6418457"""
"Y for Smartbrick 141431,""2022-03-11 18:58:28"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 19:08:28"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 19:18:28"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 19:28:27"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 19:38:27"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 19:48:28"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 19:58:27"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 20:08:28"",""-1.6418457"""
"Y for Smartbrick 141431,""2022-03-11 20:18:27"",""-1.6418457"""
"Y for Smartbrick 141431,""2022-03-11 20:28:27"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 20:38:27"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 20:48:27"",""-1.6418457"""
"Y for Smartbrick 141431,""2022-03-11 20:58:27"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 21:08:27"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 21:18:27"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 21:28:27"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 21:38:27"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 21:48:27"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 21:58:29"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 22:08:28"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 22:18:27"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 22:28:27"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 22:38:28"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 22:48:27"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 22:58:28"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 23:08:27"",""-1.63574219"""
"Y for Smartbrick 141431,""2022-03-11 23:18:27"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 23:28:28"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 23:38:28"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 23:48:29"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-11 23:58:28"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-12 00:08:28"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-12 00:18:27"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-12 00:28:27"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-12 00:38:27"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-12 00:48:27"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-12 00:58:27"",""-1.62963867"""
"Y for Smartbrick 141431,""2022-03-12 01:08:27"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-12 01:18:27"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-12 01:28:27"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-12 01:38:27"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-12 01:48:27"",""-1.62353516"""
"Y for Smartbrick 141431,""2022-03-12 01:58:27"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-12 02:08:27"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-12 02:18:28"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-12 02:28:27"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-12 02:38:27"",""-1.61743164"""
"Y for Smartbrick 141431,""2022-03-12 02:48:27"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-12 02:58:27"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-12 03:08:27"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-12 03:18:28"",""-1.61132812"""
"Y for Smartbrick 141431,""2022-03-12 03:28:28"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-12 03:38:27"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-12 03:48:27"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-12 03:58:27"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-12 04:08:27"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-12 04:18:27"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-12 04:28:27"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 04:38:28"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-12 04:48:27"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 04:58:29"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 05:08:28"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 05:18:27"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 05:28:27"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 05:38:27"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 05:48:27"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 05:58:27"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-12 06:08:28"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-12 06:18:27"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 06:28:27"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-12 06:38:27"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-12 06:48:27"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 06:58:27"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-12 07:08:28"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-12 07:18:27"",""-1.60522461"""
"Y for Smartbrick 141431,""2022-03-12 07:28:27"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-12 07:38:27"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-12 07:48:27"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-12 07:58:29"",""-1.59912109"""
"Y for Smartbrick 141431,""2022-03-12 08:08:28"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 08:18:27"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 08:28:27"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 08:38:28"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 08:48:28"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-12 08:58:29"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 09:08:27"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 09:18:27"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 09:28:27"",""-1.59301758"""
"Y for Smartbrick 141431,""2022-03-12 09:38:27"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-12 09:48:27"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-12 09:58:28"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-12 10:08:27"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-12 10:18:27"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-12 10:28:27"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-12 10:38:27"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-12 10:48:27"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-12 10:58:27"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-12 11:08:27"",""-1.58691406"""
"Y for Smartbrick 141431,""2022-03-12 11:18:27"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-12 11:28:27"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-12 11:38:27"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-12 11:48:27"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-12 11:58:27"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-12 12:08:27"",""-1.58081055"""
"Y for Smartbrick 141431,""2022-03-12 12:18:27"",""-1.58081055"""
